trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
102,trial,En,25,Ta,26,soundFiles/English/normalized/common_voice_en_25282.wav,soundFiles/Tamil/normalized/common_voice_ta_19422364.wav,1706527,Tue Jun 22 2021 15:00:13 GMT+0100 (West Africa Standard Time),1144.9499999999534,1
103,trial,Du,22,Ta,34,soundFiles/Dutch/normalized/common_voice_nl_17694749.wav,soundFiles/Tamil/normalized/common_voice_ta_19535832.wav,1714732,Tue Jun 22 2021 15:00:21 GMT+0100 (West Africa Standard Time),1302.9850000003353,1
104,trial,It,46,Ta,13,soundFiles/Italian/normalized/common_voice_it_17437423.wav,soundFiles/Tamil/normalized/common_voice_ta_19189979.wav,1725373,Tue Jun 22 2021 15:00:31 GMT+0100 (West Africa Standard Time),1511.6450000007171,1
105,trial,Ge,31,Du,9,soundFiles/German/normalized/common_voice_de_18217691.wav,soundFiles/Dutch/normalized/common_voice_nl_17694132.wav,1735023,Tue Jun 22 2021 15:00:41 GMT+0100 (West Africa Standard Time),1099.7650000008286,1
106,trial,Ge,28,Ta,22,soundFiles/German/normalized/common_voice_de_18186262.wav,soundFiles/Tamil/normalized/common_voice_ta_19341526.wav,1745166,Tue Jun 22 2021 15:00:51 GMT+0100 (West Africa Standard Time),2086.1999999997206,7
107,trial,Du,26,Ja,27,soundFiles/Dutch/normalized/common_voice_nl_17694904.wav,soundFiles/Japanese/normalized/common_voice_ja_20847167.wav,1754181,Tue Jun 22 2021 15:01:00 GMT+0100 (West Africa Standard Time),2895.295000000391,7
108,trial,Ja,13,Du,33,soundFiles/Japanese/normalized/common_voice_ja_19780254.wav,soundFiles/Dutch/normalized/common_voice_nl_17695254.wav,1763202,Tue Jun 22 2021 15:01:09 GMT+0100 (West Africa Standard Time),1419.0149999994321,1
109,trial,Du,32,Du,41,soundFiles/Dutch/normalized/common_voice_nl_17695227.wav,soundFiles/Dutch/normalized/common_voice_nl_17695586.wav,1773712,Tue Jun 22 2021 15:01:20 GMT+0100 (West Africa Standard Time),2995.445000000531,5
110,trial,Ja,39,En,39,soundFiles/Japanese/normalized/common_voice_ja_22240589.wav,soundFiles/English/normalized/common_voice_en_33720.wav,1781740,Tue Jun 22 2021 15:01:28 GMT+0100 (West Africa Standard Time),1517.3149999992456,1
111,trial,It,8,Ge,36,soundFiles/Italian/normalized/common_voice_it_17416217.wav,soundFiles/German/normalized/common_voice_de_18287461.wav,1796661,Tue Jun 22 2021 15:01:43 GMT+0100 (West Africa Standard Time),1257.7450000008105,1
112,trial,It,5,Du,6,soundFiles/Italian/normalized/common_voice_it_17415965.wav,soundFiles/Dutch/normalized/common_voice_nl_17694005.wav,1808788,Tue Jun 22 2021 15:01:55 GMT+0100 (West Africa Standard Time),1945.1850000005213,7
113,trial,En,47,Du,8,soundFiles/English/normalized/common_voice_en_35328.wav,soundFiles/Dutch/normalized/common_voice_nl_17694090.wav,1819075,Tue Jun 22 2021 15:02:05 GMT+0100 (West Africa Standard Time),2120.9250000012107,1
114,trial,Ta,40,It,13,soundFiles/Tamil/normalized/common_voice_ta_19692758.wav,soundFiles/Italian/normalized/common_voice_it_17416611.wav,1830305,Tue Jun 22 2021 15:02:16 GMT+0100 (West Africa Standard Time),2198.1900000008754,7
115,trial,Ge,41,Ge,8,soundFiles/German/normalized/common_voice_de_18324600.wav,soundFiles/German/normalized/common_voice_de_17384299.wav,1842245,Tue Jun 22 2021 15:02:28 GMT+0100 (West Africa Standard Time),1763.0599999993576,6
116,trial,Sp,17,Sp,18,soundFiles/Spanish/normalized/common_voice_es_18326245.wav,soundFiles/Spanish/normalized/common_voice_es_18326665.wav,1852531,Tue Jun 22 2021 15:02:39 GMT+0100 (West Africa Standard Time),1988.8699999991807,7
117,trial,En,27,En,8,soundFiles/English/normalized/common_voice_en_25412.wav,soundFiles/English/normalized/common_voice_en_20483.wav,1863099,Tue Jun 22 2021 15:02:49 GMT+0100 (West Africa Standard Time),3458.1050000016107,7
